;predicate;formula;frequency;closest_solution;solution_distance
1585;this/inv7;((all ref0:(one Influencer),ref1:(one User)|(ref0 !in (ref1 . (User <: suggested)))) && (all ref2:(one User)|((ref2 in (User . (User <: follows))) => (ref2 in (User . (User <: suggested))))) && (all ref3:(one User)|((! (ref3 in (User . (User <: follows)))) => (! (ref3 in (User . (User <: suggested)))))) && (all ref4:(one User)|(ref4 !in (ref4 . (User <: suggested)))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));41
1586;this/inv4;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|((ref0 in (ref2 . (User <: posts))) => (! (ref1 in (ref2 . (User <: posts))))));1;(all ref0:(one Ad),ref1:(one (Photo - Ad)),ref2:(one User)|((ref0 in (ref2 . (User <: posts))) => (! (ref1 in (ref2 . (User <: posts))))));6
1587;this/inv3;(all ref0:(one User)|(some ref1:(one Ad),ref2:(one Photo)|(((ref0 -> ref2) in (User <: sees)) => (ref1 != ref2))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(((ref1 -> ref0) in (User <: sees)) => (ref0 in ((ref1 . (User <: follows)) . (User <: posts)))));15
1588;this/inv3;(all ref0:(one univ),ref1:(one univ),ref2:(one univ)|(((ref0 -> ref1) in (User <: sees)) => (((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: posts)))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(some ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));12
1589;this/inv7;((all ref0:(one Influencer),ref1:(one User)|(ref0 !in (ref1 . (User <: suggested)))) && (all ref2:(one User)|((ref2 in (User . (User <: follows))) => (ref2 in (User . (User <: suggested))))) && (all ref3:(one User)|((! (ref3 in (User . (User <: follows)))) => (! (ref3 in (User . (User <: suggested)))))) && (all ref4:(one User)|((ref4 !in (ref4 . (User <: suggested))) && ((ref4 . (User <: follows)) !in (ref4 . (User <: suggested))))));1;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User)|(((((ref1 . (User <: follows)) . (User <: follows)) - (ref1 . (User <: follows))) - ref1) = (ref1 . (User <: suggested)))));47
1590;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(int[(ref0 & (ref1 . (User <: posts)))] > 3));1;(all ref0:(one Day),ref1:(one Influencer)|(some (ref0 & ((ref1 . (User <: posts)) . (Photo <: date)))));10
1591;this/inv5;(all ref0:(one Influencer),ref1:(one User)|(((Influencer - ref0) - ref1) in (ref1 . (User <: follows))));1;(all ref0:(one Influencer),ref1:(one User)|((ref0 - ref1) in (ref1 . (User <: follows))));6
1592;this/inv1;((all ref0:(one Photo),ref1:(one User)|(ref0 in (ref1 . (User <: posts)))) && (all ref2:(one Photo)|(one ref3:(one User)|(ref2 in (ref3 . (User <: posts))))));1;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 in (ref1 . (User <: posts)))));12
1593;this/inv6;((User <: posts) in (Influencer ->one Day));1;((Influencer -> Day) in ((User <: posts) . (Photo <: date)));6
1594;this/inv3;(all ref0:(one univ)|((some ref1:(one univ)|(((ref0 -> ref1) in (User <: posts)) => (ref1 in Ad))) && (ref0 in User)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|((some ref2:(one (ref0 . (User <: follows)))|(ref1 in (ref2 . (User <: posts)))) || (ref1 in Ad)));15
1595;this/inv5;(all ref0:(one User)|((ref0 !in Influencer) => (all ref1:(one Influencer)|((ref0 != ref1) && ((ref0 -> ref1) in (User <: follows))))));1;(all ref0:(one User)|((ref0 in Influencer) => (all ref1:(one User)|((ref0 != ref1) => ((ref1 -> ref0) in (User <: follows))))));10
1596;this/inv3;(all ref0:(one User)|(some ref1:(one Photo)|(ref1 in Ad)));1;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(one ref2:(one (ref0 . (User <: follows)))|(ref1 in (ref2 . (User <: posts)))));9
1597;this/inv3;(all ref0:(one univ)|((some ref1:(one univ)|((some ref2:(one univ)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: posts)))) || (((ref0 -> ref1) in (User <: posts)) => (ref1 in Ad)))) && (ref0 in User)));1;(all ref0:(one Photo),ref1:(one User)|((some ref2:(one User)|(((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts)))) || (((ref1 -> ref0) in (User <: sees)) => (ref0 in Ad))));20
1598;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(Int[int[(ref0 & (ref1 . (User <: posts)))]] in ref0));1;(all ref0:(one Day),ref1:(one Influencer)|(ref0 in ((ref1 . (User <: posts)) . (Photo <: date))));10
1599;this/inv5;(all ref0:(one User)|(((ref0 . (User <: follows)) - User) in ((ref0 . (User <: follows)) & Influencer)));1;(all ref0:(one User)|((Influencer - ref0) in (ref0 . (User <: follows))));8
1600;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref1 in ((User <: follows) . ref2)) && (ref2 in (ref1 . (User <: follows))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));21
1601;this/inv1;(all ref0:(one univ),ref1:(one univ)|((ref0 in Photo) => (((ref1 -> ref0) in (User <: posts)) && (ref1 in User))));1;(all ref0:(one univ)|((ref0 in Photo) => (one ref1:(one univ)|((ref1 -> ref0) in (User <: posts)))));8
1602;this/inv4;(! (some ref0:(one Ad),ref1:(one (Photo - Ad)),ref2:(one User)|(((ref2 -> ref0) in (User <: posts)) => ((ref2 -> ref1) !in (User <: posts)))));1;(all ref0:(one Ad),ref1:(one (Photo - Ad)),ref2:(one User)|(((ref2 -> ref0) in (User <: posts)) => ((ref2 -> ref1) !in (User <: posts))));7
1603;this/inv3;(one ref0:(one User)|(some ref1:(one Photo)|((ref1 in ((ref0 . (User <: follows)) . (User <: posts))) || (ref1 in Ad))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|((ref1 in ((ref0 . (User <: follows)) . (User <: posts))) || (ref1 in Ad)));4
1604;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref1 in ((User <: follows) . ref2)) && (ref2 in (ref0 . (User <: follows))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));19
1605;this/inv3;(all ref0:(one univ),ref1:(one univ),ref2:(one univ),ref3:(one univ)|(((ref0 in Ad) && ((ref1 -> ref2) in (User <: follows)) && ((ref1 -> ref3) in (User <: sees)) && (ref1 in User)) => (ref0 != ref3)));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(some ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));25
1606;this/inv3;(all ref0:(one univ),ref1:(one univ),ref2:(one univ),ref3:(one univ),ref4:(one univ)|(((ref0 in Ad) && ((ref1 -> ref2) in (User <: follows)) && (ref1 in User) && ((ref2 -> ref3) in (User <: posts))) => (ref0 != ref3)));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(some ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));22
1607;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((one (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts))))));1;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts))))));9
1608;this/inv3;(all ref0:(one User)|(some ref1:(one (Photo - Ad)),ref2:(one User)|((ref1 in (ref0 . (User <: sees))) => ((ref1 in (ref2 . (User <: posts))) && (ref2 in (ref0 . (User <: follows)))))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|((ref1 in ((User <: sees) . ref0)) => (some ref2:(one User)|((ref1 in ((User <: follows) . ref2)) && (ref2 in ((User <: posts) . ref0))))));12
1609;this/inv5;(all ref0:(one (User - Influencer))|(ref0 in (Influencer . (User <: follows))));1;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref0 in ((User <: follows) . ref1)));5
1610;this/inv3;(all ref0:(one User)|(some ref1:(one Photo)|(((ref1 !in (ref0 . (User <: posts))) && (ref1 in ((ref0 . (User <: follows)) . (User <: posts)))) || (ref1 in Ad))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(((ref1 !in Ad) && (ref1 in ((ref0 . (User <: follows)) . (User <: posts)))) || (ref1 in Ad)));8
1611;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((ref1 . (User <: posts)) in ref2)));1;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one ((Photo <: date) . ref0))|(ref2 in (ref1 . (User <: posts)))));8
1612;this/inv3;(all ref0:(one univ)|((all ref1:(one univ)|((some ref2:(one univ)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: posts)) && (ref2 in User))) || (((ref0 -> ref1) in (User <: sees)) => (ref1 in Ad)))) && (ref0 in User)));1;(all ref0:(one univ),ref1:(one univ)|((all ref2:(one univ)|(((ref2 -> ref1) in (User <: posts)) => ((ref0 -> ref2) in (User <: follows)))) || (((ref0 -> ref1) in (User <: sees)) => (ref1 in Ad))));21
1613;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((one (ref2 . (Photo <: date))) && ((ref1 . (User <: posts)) in ref2))));1;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts))))));11
1614;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref1 in (ref0 . (User <: follows))) && (ref2 in ((User <: follows) . ref0)))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));19
1615;this/inv5;(one ref0:(one Influencer)|(all ref1:(one (User - ref0))|(ref1 in (ref0 . (User <: follows)))));1;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref1 in (ref0 . (User <: follows))));4
1616;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && (ref0 in (ref2 . (User <: posts))) && (ref2 in (ref1 . (User <: follows)))) || (ref0 in Ad)));1;(all ref0:(one Photo),ref1:(one User)|(((ref0 in (ref1 . (User <: sees))) => (some ref2:(one User)|((ref0 !in Ad) && (ref0 in (ref2 . (User <: posts))) && (ref2 in (ref1 . (User <: follows)))))) || (ref0 in Ad)));12
1617;this/inv3;(all ref0:(one univ),ref1:(one univ),ref2:(one univ),ref3:(one univ)|((((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref3) in (User <: sees)) && (ref0 in User) && ((ref1 -> ref2) in (User <: posts))) => (ref2 = ref3)));1;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|((((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref0 in Ad) || ((ref1 -> ref2) in (User <: follows)))));25
1618;this/inv4;(all ref0:(one User)|(some Photo));1;(all ref0:(one Ad),ref1:(one (((User <: posts) . ref0) . (User <: posts)))|(ref1 in Ad));8
1619;this/inv3;(all ref0:(one univ),ref1:(one univ),ref2:(one univ),ref3:(one univ),ref4:(one univ)|(((((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref3) in (User <: sees)) && (ref0 in User) && ((ref1 -> ref2) in (User <: posts)) && (ref4 in Ad)) => (ref2 = ref3)) || (ref3 = ref4)));1;(all ref0:(one Photo),ref1:(one User)|((ref0 in ((ref1 . (User <: follows)) . (User <: posts))) || (((ref1 -> ref0) in (User <: sees)) => (ref0 in Ad))));32
1620;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in ((User <: suggested) . ref0)) => ((ref1 in (ref2 . (User <: follows))) && (ref2 in ((User <: follows) . ref0)))));1;(all ref0:(one User),ref1:(one User)|(((! (ref1 in (ref0 . (User <: follows)))) && (ref0 != ref1) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));23
1621;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref1 in (ref0 . (User <: follows))) && (ref2 !in (ref0 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))) => (ref2 in (ref0 . (User <: suggested))))) || (all ref3:(one Influencer),ref4:(one User)|(ref3 in (ref4 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((some ref2:(one (ref0 . (User <: follows)))|(ref1 in (ref2 . (User <: follows)))) && (ref1 !in (ref0 + (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));29
1622;this/inv3;(all ref0:(one Influencer),ref1:(one Photo),ref2:(one User),ref3:(one (User - Influencer))|(((ref1 in (ref3 . (User <: sees))) => (((ref1 !in Ad) && (ref1 in (ref2 . (User <: posts))) && (ref2 in (ref3 . (User <: follows)))) || (ref1 in Ad))) || ((ref1 in (ref3 . (User <: sees))) => (ref1 in (ref0 . (User <: posts))))));1;(all ref0:(one Photo),ref1:(one User)|(((ref0 in (ref1 . (User <: sees))) => (some ref2:(one User)|((ref0 !in Ad) && (ref0 in (ref2 . (User <: posts))) && (ref2 in (ref1 . (User <: follows)))))) || (ref0 in Ad)));31
1623;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => (all ref2:(one User)|(((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));19
1624;this/inv3;(all ref0:(one Ad),ref1:(one Photo),ref2:(one Photo),ref3:(one User),ref4:(one User)|((ref0 = ref2) || (((ref3 -> ref2) in (User <: sees)) => ((ref1 = ref2) && ((ref3 -> ref4) in (User <: follows)) && ((ref4 -> ref1) in (User <: posts))))));1;(all ref0:(one Photo),ref1:(one User)|((ref0 in Ad) || (((ref1 -> ref0) in (User <: sees)) => (some ref2:(one User)|(((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts)))))));27
1625;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in ((User <: suggested) . ref0)) => ((ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));21
1626;this/inv3;(all ref0:(one univ),ref1:(one univ),ref2:(one univ)|(((ref0 -> ref1) in (User <: sees)) implies (((ref0 -> ref2) in (User <: follows)) && (ref1 !in Ad) && ((ref2 -> ref1) in (User <: posts))) else (ref1 in Ad)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(((ref1 !in Ad) && (ref1 in ((ref0 . (User <: follows)) . (User <: posts)))) || (ref1 in Ad)));18
1627;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: suggested))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));15
1628;this/inv3;(all ref0:(one Influencer),ref1:(one Photo),ref2:(one User),ref3:(one User)|((ref1 in (ref2 . (User <: sees))) => (((ref1 !in Ad) && (ref1 in (ref3 . (User <: posts))) && (ref3 in (ref2 . (User <: follows)))) || (ref1 in Ad))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(((ref1 !in Ad) && (ref1 in ((ref0 . (User <: follows)) . (User <: posts)))) || (ref1 in Ad)));21
1629;this/inv7;(some ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => (((ref0 -> ref1) !in (User <: follows)) && ((ref1 -> ref0) in (User <: follows)))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));18
1630;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in ((User <: suggested) . ref0)) => ((ref1 in ((User <: follows) . ref2)) && (ref2 in (ref0 . (User <: follows))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));21
1631;this/inv2;(all ref0:(one User)|(! (one ((User <: follows) . ref0))));1;(! (some ref0:(one User)|(ref0 in ((User <: follows) . ref0))));5
1632;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: suggested)))) <=> (ref1 in (ref0 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));6
1633;this/inv7;(all ref0:(one User),ref1:(one User)|(some ref2:(one User)|(((ref0 -> ref1) in (User <: suggested)) => (((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|(((! ((ref0 -> ref1) in (User <: follows))) && (some ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1)) <=> ((ref0 -> ref1) in (User <: suggested))));20
1634;this/inv3;(all ref0:(one Photo)|(ref0 !in (((User <: posts) . ref0) . (User <: sees))));1;(all ref0:(one (Photo - Ad))|(((User <: sees) . ref0) in (((User <: follows) . (User <: posts)) . ref0)));10
1635;this/inv2;(all ref0:(one (Influencer + User))|(! (one ((User <: follows) . ref0))));1;(! (some ref0:(one User)|(ref0 in ((User <: follows) . ref0))));5
1636;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref0 in ((User <: suggested) . ref1)) => ((ref1 in ((User <: follows) . ref2)) && (ref2 in (ref0 . (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|((ref0 in ((User <: suggested) . ref1)) <=> (ref1 in ((((ref0 . (User <: follows)) . (User <: follows)) - (ref0 . (User <: follows))) - ref0))));19
1637;this/inv3;(all ref0:(one Photo)|((ref0 !in ((User <: posts) . ref0)) <=> (ref0 in ((User <: sees) . ref0))));1;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(((User <: posts) . ref1) in (ref0 . (User <: follows))));13
1638;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|((ref0 in (ref1 . (User <: sees))) => (((ref0 !in Ad) && (ref0 in (ref2 . (User <: posts))) && (ref1 in (ref2 . (User <: follows)))) || (ref0 in Ad))));1;(all ref0:(one Photo),ref1:(one User)|((ref0 in (ref1 . (User <: sees))) => ((some ref2:(one User)|((ref0 in (ref2 . (User <: posts))) && ((ref1 -> ref2) in (User <: follows)))) || (ref0 in Ad))));11
1639;this/inv7;(all ref0:(one User),ref1:(one User)|(some ref2:(one User)|((((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref1) in (User <: suggested))) => (((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((! ((ref0 -> ref1) in (User <: follows))) && (ref0 != ref1) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));23
1640;this/inv4;(all ref0:(one univ)|((some ref1:(one univ)|((((ref0 -> ref1) in (User <: posts)) && (ref1 in Ad)) => (all ref2:(one univ)|(((ref0 -> ref2) in (User <: posts)) && (ref2 in Ad) && (ref2 in Photo))))) && (ref0 in User)));1;(all ref0:(one User)|((some ref1:(one Photo)|(((ref0 -> ref1) in (User <: posts)) && (ref1 in Ad))) => (all ref2:(one Photo)|(((ref0 -> ref2) in (User <: posts)) => (ref2 in Ad)))));15
