predicate;formula;frequency;closest_solution;solution_distance
this/inv7;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(some (ref1 . (Course <: projects))));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one (ref0 . (Person <: projects)))|(ref2 in (ref1 . (Course <: projects)))));8
this/inv5;(some ref0:(one Project),ref1:(one Student)|(ref0 in (ref1 . (Person <: projects))));1;((Person <: projects) in (Student some-> Project));8
this/inv9;(no ref0:(one Professor),ref1:(one Professor)|((ref0 != ref1) && (ref1 in (ref0 . (Person <: teaches)))));1;(all ref0:(one Professor)|(ref0 in Professor));11
this/inv9;(all ref0:(one Professor),ref1:(one Student),ref2:(one (ref0 . (Person <: teaches)))|(ref2 !in (ref1 . (Person <: enrolled))));1;(all ref0:(one Professor)|(ref0 in Professor));12
this/inv7;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(1 > (# (ref1 . (Course <: projects)))));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(1 > (# ((Person <: projects) & (ref0 -> (ref1 . (Course <: projects)))))));8
this/inv5;(some ref0:(one Student)|(all ref1:(one Project)|(ref1 in (ref0 . (Person <: projects)))));1;((Person <: projects) in (Student some-> Project));8
this/inv10;({ref0:(one Person)|(some ({ref1:(one Course),ref2:(one Person)|(some (ref1 . (Course <: grades)))} . ref0))} in Professor);1;(((Course . (Course <: grades)) . Grade) in Student);11
this/inv7;(all ref0:(one Course),ref1:(one Person)|(one ref2:(one Project)|(((ref1 in Student) && (ref2 in (ref0 . (Course <: projects))) && (ref2 in (ref1 . (Person <: projects)))) => (ref0 in (ref1 . (Person <: enrolled))))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one Project)|((ref2 in (ref0 . (Course <: projects))) && (ref2 in (ref1 . (Person <: projects))))));15
this/inv14;(all ref0:(one Project),ref1:(one Project),ref2:(one Student),ref3:(one Student)|(((ref0 != ref1) && (ref0 in (ref2 . (Person <: projects))) && (ref0 in (ref3 . (Person <: projects))) && (ref2 != ref3)) => ((ref1 !in (ref2 . (Person <: projects))) => (ref1 !in (ref3 . (Person <: projects))))));1;(all ref0:(one Project),ref1:(one Project),ref2:(one Student),ref3:(one Student)|(((ref0 != ref1) && (ref0 in (ref2 . (Person <: projects))) && (ref0 in (ref3 . (Person <: projects))) && (ref2 != ref3)) => ((ref1 !in (ref2 . (Person <: projects))) || (ref1 !in (ref3 . (Person <: projects))))));10
this/inv7;(all ref0:(one Student)|(some ref1:(one Project)|(ref1 in ((ref0 . (Person <: enrolled)) . (Course <: projects)))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one (ref1 . (Person <: projects)))|(ref2 in (ref0 . (Course <: projects)))));9
this/inv9;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((! disj[ref1,ref2]) || ((ref1 in (ref0 . (~ (Person <: teaches)))) => ((ref2 . (Person <: enrolled)) !in (ref1 . (Person <: teaches))))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))))));20
this/inv1;(all ref0:(one Professor)|(ref0 !in Course));1;(all ref0:(one ((Person <: enrolled) . Course))|(ref0 in Student));6
this/inv7;(all ref0:(one Project),ref1:(one Project),ref2:(one Student)|(some ref3:(one (ref2 . (Person <: enrolled)))|((ref0 in ref3) => (ref1 !in ref3))));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one (ref1 . (Course <: projects)))|(ref2 in (ref0 . (Person <: projects)))));15
this/inv9;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((! disj[ref1,ref2]) || (((ref1 . (Person <: teaches)) = (ref2 . (Person <: teaches))) => ((ref1 . (Person <: enrolled)) !in (ref2 . (Person <: teaches))))));1;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|(((ref0 in (ref1 . (Person <: teaches))) && (ref0 in (ref2 . (Person <: teaches)))) => (ref1 !in ((Person <: enrolled) . (ref2 . (Person <: teaches))))));19
this/inv7;(all ref0:(one Project),ref1:(one Project),ref2:(one Student)|(some ref3:(one (ref2 . (Person <: enrolled)))|((ref0 in (ref3 . (Course <: projects))) => (ref1 !in (ref3 . (Course <: projects))))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one (ref1 . (Person <: projects)))|(ref2 in (ref0 . (Course <: projects)))));17
this/inv2;(all ref0:(one Course),ref1:(one Person)|((ref1 in Professor) => (ref0 in (ref1 . (Person <: teaches)))));1;(all ref0:(one Course),ref1:(one Person)|((ref1 !in Professor) => (ref0 !in (ref1 . (Person <: teaches)))));8
this/inv7;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one Project)|(ref2 in ref1)));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one (ref0 . (Person <: projects)))|(ref2 in (ref1 . (Course <: projects)))));8
this/inv9;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || (((ref0 . (Person <: teaches)) in (ref1 . (Person <: teaches))) => ((ref0 . (Person <: enrolled)) !in (ref1 . (Person <: teaches))))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))))));10
this/inv7;(all ref0:(one Project),ref1:(one Project),ref2:(one Student),ref3:(one (ref2 . (Person <: enrolled)))|((ref0 in (ref3 . (Course <: projects))) => (ref1 !in (ref3 . (Course <: projects)))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one (ref1 . (Person <: projects)))|(ref2 in (ref0 . (Course <: projects)))));17
this/inv2;(all ref0:(one Person),ref1:(one (Person - ref0))|((ref1 . (Person <: enrolled)) !in (ref0 . (Person <: teaches))));1;(all ref0:(one Course),ref1:(one (Person - Professor))|((ref1 -> ref0) !in (Person <: teaches)));8
this/inv5;(all ref0:(one Person),ref1:(one Project)|((((Person <: projects) . ref1) = ref0) && (ref0 in Student)));1;((all ref0:(one (Person - Student))|(none = (ref0 . (Person <: projects)))) && (all ref1:(one Project)|(ref1 in (Student . (Person <: projects)))));12
this/inv7;(all ref0:(one Student),ref1:(one (ref0 . (Person <: projects)))|(some ref2:(one Course)|((ref1 in (ref2 . (Course <: projects))) && (ref2 in (ref0 . (Person <: enrolled))))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one Project)|((ref1 in ((Person <: projects) . ref2)) && (ref2 in (ref0 . (Course <: projects))))));10
this/inv8;(all ref0:(one Professor)|(one ref1:(one Course)|((ref1 in (ref0 . (Person <: teaches))) => (ref1 !in (ref0 . (Person <: enrolled))))));1;(all ref0:(one Course),ref1:(one Person)|((ref1 in (ref0 . (~ (Person <: teaches)))) => (ref1 !in (ref0 . (~ (Person <: enrolled))))));6
this/inv10;((Professor . {ref0:(one Course),ref1:(one Person)|(some (ref0 . (Course <: grades)))}) in Student);1;(all ref0:(one Course)|(((ref0 . (Course <: grades)) . Grade) in Student));6
this/inv9;(all ref0:(one Person),ref1:(one Person)|((! disj[ref0,ref1]) || ((lone ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => ((ref0 . (Person <: enrolled)) !in (ref1 . (Person <: teaches))))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))))));9
this/inv7;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled))),ref2:(one (ref0 . (Person <: projects))),ref3:(one (ref0 . (Person <: projects)))|((ref2 in (ref1 . (Course <: projects))) => (ref3 !in (ref1 . (Course <: projects)))));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one (ref0 . (Person <: projects)))|(ref2 in (ref1 . (Course <: projects)))));13
this/inv9;(all ref0:(one Professor),ref1:(one Professor)|((no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))) && (ref0 != ref1)));1;(all ref0:(one Course),ref1:(one ((Person <: teaches) . ref0))|(no (((((Person <: teaches) . ref0) - ref1) . (Person <: enrolled)) & (ref1 . (Person <: teaches)))));12
this/inv12;(all ref0:(one Course),ref1:(one Student)|(one (ref0 . (Course <: grades))));1;(all ref0:(one Course)|(lone (ref0 . (Course <: grades))));5
this/inv10;((Person . {ref0:(one Course),ref1:(one Person)|(some (ref0 . (Course <: grades)))}) in Student);1;(all ref0:(one Course)|(((ref0 . (Course <: grades)) . Grade) in Student));6
this/inv9;(all ref0:(one Person),ref1:(one Person)|((! disj[ref0,ref1]) || ((lone ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (((ref0 . (Person <: enrolled)) !in (ref1 . (Person <: teaches))) && ((ref1 . (Person <: enrolled)) !in (ref0 . (Person <: teaches)))))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))))));17
this/inv9;(all ref0:(one Professor),ref1:(one ((Professor - ref0) . (Person <: enrolled)))|(no ((ref0 . (Person <: teaches)) & ref1)));1;(all ref0:(one Professor),ref1:(one ((Person <: teaches) . (ref0 . (Person <: teaches))))|(no ((ref0 . (Person <: teaches)) & (ref1 . (Person <: enrolled)))));6
this/inv1;(all ref0:(one Professor)|(0 = (ref0 . (Person <: enrolled))));1;(all ref0:(one (Person - Student))|(none = (ref0 . (Person <: enrolled))));4
this/inv9;(all ref0:(one Professor),ref1:(one Professor),ref2:(one (ref0 . (Person <: teaches))),ref3:(one (ref1 . (Person <: teaches)))|((ref2 !in (ref1 . (Person <: enrolled))) && (ref3 !in (ref0 . (Person <: enrolled)))));1;(all ref0:(one Course),ref1:(one Course),ref2:(one ((Person <: teaches) . ref0)),ref3:(one ((Person <: teaches) . ref0))|((ref2 in ((Person <: teaches) . ref1)) => (ref3 !in ((Person <: enrolled) . ref1))));16
this/inv7;(all ref0:(one Student)|((# (ref0 . (Person <: projects))) < (# (ref0 . (Person <: enrolled)))));1;(all ref0:(one Student),ref1:(one (ref0 . (Person <: enrolled)))|(lone ref2:(one (ref1 . (Course <: projects)))|(ref2 in (ref0 . (Person <: projects)))));12
this/inv9;(no ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((none != ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) && (ref0 != ref1))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: teaches)) & (ref1 . (Person <: enrolled)))))));16
this/inv11;(all ref0:(one Grade),ref1:(one Person)|(((ref1 -> ref0) in (Course . (Course <: grades))) => ((ref1 -> ref0) in ((ref1 . (Person <: enrolled)) . (Course <: grades)))));1;(all ref0:(one Course),ref1:(one Student)|((ref1 in ((ref0 . (Course <: grades)) . Grade)) => (ref0 in (ref1 . (Person <: enrolled)))));14
this/inv3;(all ref0:(one Course)|(some ref1:(one Professor)|(ref0 in Course)));1;((Person <: teaches) in (Person some-> Course));6
this/inv9;(no ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((none != ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (ref0 !in ((ref1 . (Person <: teaches)) . (~ (Person <: enrolled)))))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (ref1 !in ((ref0 . (Person <: teaches)) . (~ (Person <: enrolled)))))));11
this/inv9;(all ref0:(one Professor),ref1:(one Professor)|(((ref0 != ref1) && ((ref0 . (Person <: teaches)) in (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches))))));1;(all ref0:(one Professor),ref1:(one Professor)|(((ref0 != ref1) && (some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches))))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches))))));7
this/inv10;(({ref0:(one Grade),ref1:(one Person)|(some ((Course <: grades) . ref0))} . Grade) in Student);1;(((Course . (Course <: grades)) . Grade) in Student);5
this/inv10;(all ref0:(one Course)|(no ((ref0 . (Course <: grades)) . Professor)));1;(all ref0:(one Course),ref1:(one (Person - Student))|(no (ref1 . (ref0 . (Course <: grades)))));5
this/inv9;(all ref0:(one Professor),ref1:(one Professor),ref2:(one (ref0 . (Person <: teaches))),ref3:(one (ref1 . (Person <: enrolled)))|((ref2 !in (ref1 . (Person <: enrolled))) && (ref3 !in (ref0 . (Person <: teaches)))));1;(no (((Person <: teaches) . (~ (Person <: enrolled))) & ((Person <: teaches) . (~ (Person <: teaches)))));17
this/inv9;(no ref0:(one Professor),ref1:(one Professor)|((ref0 != ref1) && (ref0 in (ref1 . (Person <: teaches)))));1;(all ref0:(one Professor)|(ref0 in Professor));11
this/inv9;(all ref0:(one Professor),ref1:(one Professor)|(((lone ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) && (ref0 != ref1)) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches))))));1;(all ref0:(one Professor),ref1:(one Professor)|((((# ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) > 0) && (ref0 != ref1)) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches))))));8
this/inv9;(all ref0:(one Person)|((some (ref0 . (Person <: enrolled))) => (ref0 in Student)));1;(all ref0:(one Professor)|(ref0 in Professor));9
this/inv9;(all ref0:(one Person),ref1:(one Person)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (((ref0 . (Person <: enrolled)) !in (ref1 . (Person <: teaches))) && ((ref1 . (Person <: enrolled)) !in (ref0 . (Person <: teaches)))))));1;(all ref0:(one Professor),ref1:(one Professor)|((! disj[ref0,ref1]) || ((some ((ref0 . (Person <: teaches)) & (ref1 . (Person <: teaches)))) => (no ((ref0 . (Person <: enrolled)) & (ref1 . (Person <: teaches)))))));15
this/inv9;(all ref0:(one Course),ref1:(one Professor),ref2:(one (Professor - ref1))|((ref0 in (ref1 . (Person <: teaches))) => (ref2 !in (ref2 . (Person <: enrolled)))));1;(all ref0:(one Professor)|(ref0 in Professor));14
this/inv1;(all ref0:(one Course),ref1:(one Person)|((ref0 in (ref1 . (Person <: enrolled))) <=> (ref1 in Student)));1;(all ref0:(one Course),ref1:(one Person)|((ref0 in (ref1 . (Person <: enrolled))) => (ref1 in Student)));6
this/inv10;(all ref0:(one Grade),ref1:(one Person)|(((ref1 -> ref0) in {ref2:(one Grade),ref3:(one Person)|(some ((Course <: grades) . ref2))}) => (ref1 in Student)));1;(all ref0:(one Grade),ref1:(one Person)|(((ref1 -> ref0) in (Course . (Course <: grades))) => (ref1 in Student)));9
this/inv9;(all ref0:(one Course),ref1:(one Person),ref2:(one Person)|((! disj[ref1,ref2]) || (((ref1 in (ref0 . (~ (Person <: teaches)))) && (ref2 in (ref0 . (~ (Person <: teaches))))) => ((ref1 !in (ref0 . (~ (Person <: enrolled)))) && (ref2 !in (ref0 . (~ (Person <: enrolled))))))));1;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((! disj[ref1,ref2]) || (((ref1 in ((Person <: teaches) . ref0)) && (ref2 in ((Person <: teaches) . ref0))) => (all ref3:(one (ref1 . (Person <: teaches)))|(ref2 !in ((Person <: enrolled) . ref3))))));23
this/inv9;(all ref0:(one Course)|((ref0 . (Person <: enrolled)) !in Professor));1;(all ref0:(one Professor)|(ref0 in Professor));6
this/inv10;(all ref0:(one Grade),ref1:(one Professor),ref2:(one (ref1 . (Person <: enrolled)))|(no (ref2 -> (ref1 -> ref0))));1;(all ref0:(one ((Course . (Course <: grades)) . Grade))|(ref0 in Student));11
this/inv9;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((! disj[ref1,ref2]) || (((ref1 in (ref0 . (~ (Person <: teaches)))) && (ref2 in (ref0 . (~ (Person <: teaches))))) => ((ref1 !in (ref0 . (~ (Person <: enrolled)))) && (ref2 !in (ref0 . (~ (Person <: enrolled))))))));1;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((! disj[ref1,ref2]) || (((ref1 in ((Person <: teaches) . ref0)) && (ref2 in ((Person <: teaches) . ref0))) => (all ref3:(one (ref1 . (Person <: teaches)))|(ref2 !in ((Person <: enrolled) . ref3))))));23
this/inv12;(all ref0:(one Grade),ref1:(one Person)|(lone (ref1 -> ref0)));1;(all ref0:(one Course)|(lone (ref0 . (Course <: grades))));7
this/inv1;(all ref0:(one (Student - Professor))|(some (ref0 . (Person <: enrolled))));1;(all ref0:(one (Person - Student))|(no (ref0 . (Person <: enrolled))));4
this/inv1;(all ref0:(one Grade),ref1:(one Person)|(((ref1 -> ref0) in (Course . (Course <: grades))) && (ref1 in Student)));1;(all ref0:(one Course),ref1:(one univ)|(((ref1 -> ref0) in (Person <: enrolled)) => (ref1 in Student)));10
this/inv9;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|((! disj[ref1,ref2]) || (((ref0 in (ref1 . (Person <: teaches))) && (ref0 in (ref2 . (Person <: teaches)))) => ((ref1 . (Person <: enrolled)) !in (ref2 . (Person <: teaches))))));1;(all ref0:(one Course),ref1:(one Professor),ref2:(one Professor)|(((ref0 in (ref1 . (Person <: teaches))) && (ref0 in (ref2 . (Person <: teaches)))) => (ref1 !in ((Person <: enrolled) . (ref2 . (Person <: teaches))))));13
this/inv12;(all ref0:(one Grade),ref1:(one Student)|(lone (ref1 -> ref0)));1;(all ref0:(one Course)|(lone (ref0 . (Course <: grades))));7
this/inv1;(all ref0:(one (Person - Professor))|((ref0 -> ref0) in (Person <: enrolled)));1;(all ref0:(one Course)|(! (some ref1:(one (Person - Student))|((ref1 -> ref0) in (Person <: enrolled)))));6
this/inv3;(all ref0:(one Course),ref1:(one (Person - Student))|(ref1 in (ref0 . (Person <: teaches))));1;(all ref0:(one Course)|(some ref1:(one Professor)|(ref1 in (ref0 . (~ (Person <: teaches))))));5
this/inv12;(all ref0:(one Course),ref1:(one Grade),ref2:(one Student)|(lone ((ref0 . (Course <: grades)) . ref2)));1;(all ref0:(one Course)|(lone (ref0 . (Course <: grades))));6
this/inv12;(all ref0:(one Person)|(lone ref1:(one Grade)|((ref0 -> ref1) in ((ref0 . (Person <: enrolled)) . (Course <: grades)))));1;(all ref0:(one Course),ref1:(one Student)|(lone ref2:(one Grade)|((ref1 -> ref2) in (ref0 . (Course <: grades)))));9
this/inv1;(all ref0:(one (Person - Professor))|(some (ref0 . (Person <: enrolled))));1;(all ref0:(one (Person - Student))|(no (ref0 . (Person <: enrolled))));4
this/inv14;(all ref0:(one Project),ref1:(one Project),ref2:(one Student),ref3:(one Student)|(((ref0 in (ref2 . (Person <: projects))) && (ref0 in (ref3 . (Person <: projects))) && (ref1 in (ref2 . (Person <: projects))) && (ref2 != ref3)) => (ref1 !in (ref3 . (Person <: projects)))));1;(all ref0:(one Project),ref1:(one Project),ref2:(one Student),ref3:(one Student)|(((ref0 != ref1) && (ref0 in (ref2 . (Person <: projects))) && (ref0 in (ref3 . (Person <: projects))) && (ref1 in (ref2 . (Person <: projects))) && (ref2 != ref3)) => (ref1 !in (ref3 . (Person <: projects)))));11
