;predicate;formula;frequency;closest_solution;solution_distance
1094;this/inv4;(all ref0:(one Entry)|((# (ref0 . (integer/prev[]))) = 0));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) = 0) <=> (ref0 in Entry)));8
1095;this/inv4;(all ref0:(one Entry),ref1:(one (Track - Entry))|(ref0 !in (ref1 . (Track <: succs))));1;(all ref0:(one Track)|((all ref1:(one Track)|(ref0 !in (ref1 . (Track <: succs)))) <=> (ref0 in Entry)));8
1096;this/inv4;(Entry = (Track - ((Track <: succs) . Entry)));1;(Entry = (Track - (Track . (Track <: succs))));2
1097;this/inv1;(((Track <: signals) in (Track ->some Signal)) && ((Track <: succs) in (Track ->some Entry)) && ((Track <: succs) in (Track ->some Exit)));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));15
1098;this/inv3;(all ref0:(one univ)|((((no (ref0 . (Track <: succs))) && (ref0 in Track)) => (ref0 in Exit)) || (ref0 in Entry)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));12
1099;this/inv9;(all ref0:(one Track)|((Junction !in (ref0 . (Track <: succs))) => (Semaphore !in ((ref0 + Exit) . (Track <: signals)))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));10
1100;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|(((ref1 . (Track <: succs)) !in Junction) => (ref0 !in ref1)));1;(all ref0:(one Semaphore),ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (ref0 !in (ref1 . (Track <: signals)))));9
1101;this/inv5;(all ref0:(one Junction)|(some ref1:(one (Track - ref0)),ref2:(one (Track - ref0))|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));10
1102;this/inv5;((all ref0:(one Track)|((ref0 in Junction) <=> (some (((^ (Track <: succs)) . (Track <: succs)) . ref0)))) && (all ref1:(one Junction)|((ref1 in Junction) <=> (some ((Track <: succs) . ref1)))));1;(all ref0:(one Track)|((! (lone ((Track <: succs) . ref0))) <=> (ref0 in Junction)));22
1103;this/inv1;(all ref0:(one Track)|(((ref0 . (^ (Track <: succs))) = Entry) || ((ref0 . (^ (Track <: succs))) = Exit)));1;(some (Entry -> Exit));14
1104;this/inv8;((all ref0:(one Entry),ref1:(one Exit)|(ref1 in (ref0 . (^ (Track <: succs))))) && (no (Entry & Exit)));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));9
1105;this/inv3;(all ref0:(one univ)|(((no (ref0 . (Track <: succs))) && (ref0 in Track)) => ((ref0 in Entry) && (ref0 in Exit))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));12
1106;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry)|(ref1 in (ref0 . (* (Track <: succs))))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 + ref1) in Track));11
1107;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry)|(one ref2:(one Exit)|(((ref0 -> ref2) in (Track <: succs)) && ((ref1 -> ref0) in (Track <: succs))))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));13
1108;this/inv5;((# ((~ (Track <: succs)) . Junction)) > 1);1;(all ref0:(one Track)|(((# (ref0 . (~ (Track <: succs)))) > 1) <=> (ref0 in Junction)));7
1109;this/inv2;(all ref0:(one Signal),ref1:(one Signal),ref2:(one (ref0 . (Track <: signals)))|((ref2 in (ref1 . (Track <: signals))) => (ref0 = ref1)));1;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));11
1110;this/inv5;(all ref0:(one Junction)|(some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));10
1111;this/inv4;(all ref0:(one Track)|((ref0 in Entry) <=> (some (ref0 . (Track <: succs)))));1;(Entry = (Track - {ref0:(one Track)|(some ((Track <: succs) . ref0))}));10
1112;this/inv3;(some ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit)));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));6
1113;this/inv9;(all ref0:(one Track)|((Junction !in (ref0 . (Track <: succs))) => ((Semaphore !in (ref0 . (Track <: signals))) && (Semaphore !in Exit))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));12
1114;this/inv3;(all ref0:(one univ)|(((no (ref0 . (Track <: succs))) && (ref0 in Track)) => ((ref0 in Entry) && (ref0 in Exit) && (ref0 in Junction))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));15
1115;this/inv1;(all ref0:(one (Track . (^ (Track <: succs))))|((Entry in ref0) || (Exit in ref0)));1;(some (Entry -> Exit));8
1116;this/inv3;(all ref0:(one Exit)|(no (ref0 . (integer/next[]))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1117;this/inv5;(all ref0:(one Junction)|(some ref1:(one Track),ref2:(one Track)|((ref0 != ref1) && (ref0 != ref2) && (ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));16
1118;this/inv5;(((# ((~ (Track <: succs)) . Track)) > 1) => (Track in Junction));1;(all ref0:(one Track)|(((# (ref0 . (~ (Track <: succs)))) > 1) <=> (ref0 in Junction)));7
1119;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry)|(ref1 in ref0)));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 + ref1) in Track));8
1120;this/inv3;(all ref0:(one Exit)|(no ((ref0 . (Track <: succs)) . (integer/next[]))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1121;this/inv1;(all ref0:(one (Track . (^ (Track <: succs))))|((Entry in ref0) && (Exit in ref0)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));7
1122;this/inv1;((all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Exit)|((ref1 + ref2) in (ref0 . (* (Track <: succs)))))) && (all ref3:(one Track)|(some ref4:(one Signal)|(ref4 in ref3))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));18
1123;this/inv3;(all ref0:(one Track)|((ref0 = Exit) => (no (Track <: succs))));1;(Exit = (Track - ((Track <: succs) . Track)));10
1124;this/inv5;(((# ((~ (Track <: succs)) . Track)) > 2) => (Track in Junction));1;(all ref0:(one Track)|(((# (ref0 . (~ (Track <: succs)))) > 1) <=> (ref0 in Junction)));7
1125;this/inv9;(all ref0:(one Track)|((no ((ref0 . (^ (Track <: succs))) & Junction)) => (no ((ref0 . (^ (Track <: signals))) & Semaphore))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (no ((ref0 . (Track <: signals)) & Semaphore))));4
1126;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|(some ref2:(one Track)|((ref1 in (ref2 . (Track <: succs))) && (ref2 in (ref0 . (Track <: succs))))));1;(all ref0:(one Entry)|(Exit in (ref0 . (* (Track <: succs)))));13
1127;this/inv1;((all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Exit)|((ref1 + ref2) in (ref0 . (* (Track <: succs)))))) && (all ref3:(one Track)|(some ref4:(one Signal)|((ref3 -> ref4) in (Track <: signals)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));20
1128;this/inv5;(all ref0:(one Track)|((some ref1:(one (Track - ref0)),ref2:(one (Track - ref0))|(((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));9
1129;this/inv10;(all ref0:(one Track)|(some ref1:(one Semaphore)|((some ((ref0 . (Track <: succs)) & Junction)) => (ref1 in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((some ((ref0 . (Track <: succs)) & Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));8
1130;this/inv1;((one ref0:(one Track)|(ref0 in Entry)) && (one ref1:(one Track)|(ref1 in Exit)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));4
1131;this/inv3;(all ref0:(one Track),ref1:(one (Track - ref0))|(((ref0 -> ref1) !in (Track <: succs)) => (ref1 in Exit)));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));8
1132;this/inv5;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));9
1133;this/inv3;(all ref0:(one univ)|(((no (ref0 . (^ (Track <: succs)))) && (ref0 in Track)) => ((ref0 !in (ref0 . (^ (Track <: succs)))) && (ref0 in Exit))));1;(all ref0:(one Track)|((no (ref0 . (^ (Track <: succs)))) <=> (ref0 in Exit)));15
1134;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|(some ref2:(one Track)|((ref1 in (ref2 . (^ (Track <: succs)))) && (ref2 in (ref0 . (Track <: succs))))));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));13
1135;this/inv1;(all ref0:(one (Track . (* (Track <: succs))))|((ref0 = Entry) || (Exit in ref0)));1;(some (Entry -> Exit));8
1136;this/inv1;(some ref0:(one Entry),ref1:(one Exit),ref2:(one Track)|((ref0 in (ref2 . (Track <: succs))) && (ref1 in (ref2 . (Track <: succs)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));13
1137;this/inv1;((one ref0:(one Track)|((ref0 in Entry) && (ref0 in Track))) && (one ref1:(one Track)|((ref1 in Exit) && (ref1 in Track))));1;((some ref0:(one Track)|((ref0 in Entry) && (ref0 in Track))) && (some ref1:(one Track)|((ref1 in Exit) && (ref1 in Track))));4
1138;this/inv1;(all ref0:(one Track)|(((ref0 . (Track <: succs)) in Entry) && ((ref0 . (Track <: succs)) in Exit)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));9
1139;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|(some ref2:(one Track)|((ref1 in (ref2 . (^ (Track <: succs)))) && (ref2 in (ref0 . (^ (Track <: succs)))))));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));14
1140;this/inv3;(all ref0:(one Exit)|(Track !in (ref0 . (Track <: succs))));1;(Exit = (Track - ((Track <: succs) . Track)));7
1141;this/inv6;((Track <: signals) in (Entry one-> Speed));1;(Entry in ((Track <: signals) . Speed));4
1142;this/inv1;(all ref0:(one (Track . (* (Track <: succs))))|((ref0 = Entry) || (ref0 = Exit)));1;(some (Entry -> Exit));8
1143;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Exit)|((ref0 in Entry) && (ref0 in Exit))));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));7
1144;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|(some ref2:(one Track)|((ref1 in (ref2 . (Track <: succs))) && (ref2 in (ref0 . (^ (Track <: succs)))))));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));13
1145;this/inv3;(all ref0:(one Exit)|((ref0 !in (ref0 . (Track <: succs))) && (Track !in (ref0 . (Track <: succs)))));1;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));10
1146;this/inv3;((some ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 != ref1) && ((ref0 -> ref1) !in (Track <: succs)))))) && (some ref2:(one Track)|((ref2 in Exit) => (all ref3:(one Signal)|((ref2 -> ref3) !in (Track <: signals))))));1;((all ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))))) && (all ref2:(one Track)|((all ref3:(one Track)|((ref2 -> ref3) !in (Track <: succs))) => (ref2 in Exit))));20
1147;this/inv1;(all ref0:(one (Track . (* (Track <: succs))))|((Entry in ref0) && (Exit in ref0)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));7
1148;this/inv3;(all ref0:(one Track)|((ref0 = Exit) => (no (ref0 . (^ (Track <: succs))))));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (^ (Track <: succs))))));8
1149;this/inv1;(some (Entry & Track));1;(some (Entry -> Exit));4
1150;this/inv6;((Track <: signals) in (Entry some-> Speed));1;(Entry in ((Track <: signals) . Speed));4
1151;this/inv1;(all ref0:(one ((Track - Entry) - Exit))|(no (ref0 . (Track <: succs))));1;(some (Entry -> Exit));9
1152;this/inv3;(all ref0:(one Exit)|((ref0 !in (ref0 . (Track <: succs))) && (Entry !in (ref0 . (Track <: succs))) && (Junction !in (ref0 . (Track <: succs))) && (Track !in (ref0 . (Track <: succs)))));1;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));20
1153;this/inv3;((all ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 != ref1) && ((ref0 -> ref1) !in (Track <: succs)))))) && (all ref2:(one Track)|((ref2 in Exit) => (all ref3:(one Signal)|((ref2 -> ref3) !in (Track <: signals))))));1;((all ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))))) && (all ref2:(one Track)|((all ref3:(one Track)|((ref2 -> ref3) !in (Track <: succs))) => (ref2 in Exit))));20
1154;this/inv3;(all ref0:(one univ)|(((no (ref0 . (^ (Track <: succs)))) && (ref0 !in (ref0 . (^ (Track <: succs)))) && (ref0 in Track)) => (ref0 in Exit)));1;(all ref0:(one Track)|((no (ref0 . (^ (Track <: succs)))) <=> (ref0 in Exit)));14
1155;this/inv4;(all ref0:(one Track)|((ref0 = Entry) => (no ((Track <: succs) . ref0))));1;(Entry = {ref0:(one Track)|(no ((Track <: succs) . ref0))});6
1156;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|((ref0 -> ref1) in (^ (Track <: succs))));1;(all ref0:(one Entry),ref1:(one Exit)|((ref0 -> ref1) in (* (Track <: succs))));6
1157;this/inv1;((Entry in (Track . (* (Track <: succs)))) && (Exit in (Track . (* (Track <: succs)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));12
1158;this/inv3;((all ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 != ref1) && ((ref0 -> ref1) !in (Track <: succs)))))) && (all ref2:(one Track)|((ref2 in Exit) => (all ref3:(one Semaphore),ref4:(one Signal),ref5:(one Speed)|(((ref2 -> ref3) !in (Track <: signals)) && ((ref2 -> ref4) !in (Track <: signals)) && ((ref2 -> ref5) !in (Track <: signals)))))));1;((all ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))))) && (all ref2:(one Track)|((all ref3:(one Track)|((ref2 -> ref3) !in (Track <: succs))) => (ref2 in Exit))));31
1159;this/inv5;(all ref0:(one Track)|((! (lone ((~ (Track <: succs)) . Track))) => (ref0 in Junction)));1;(all ref0:(one Track)|((! (lone ((Track <: succs) . ref0))) <=> (ref0 in Junction)));7
1160;this/inv3;(all ref0:(one Exit)|((ref0 !in (ref0 . (Track <: succs))) && (Entry !in (ref0 . (Track <: succs))) && (Junction !in (ref0 . (Track <: succs)))));1;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));15
1161;this/inv1;(some ref0:(one Track)|(((# (ref0 . (Track <: succs))) > 0) && (ref0 in ((Entry + Junction) + Exit))));1;((some Entry) && (some Exit));14
1162;this/inv1;(some (Exit & Track));1;(some (Entry -> Exit));4
1163;this/inv3;(all ref0:(one univ)|((ref0 in Entry) || ((ref0 in Exit) => (no (ref0 . (Track <: succs)))) || (ref0 in Junction)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));13
1164;this/inv6;(all ref0:(one Track)|((ref0 in Entry) <=> (Speed in (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|(some ref1:(one Speed)|((ref0 in Entry) <=> (ref1 in (ref0 . (Track <: signals))))));5
1165;this/inv5;(all ref0:(one Track)|((! (lone ((~ (Track <: succs)) . ref0))) => (ref0 in Junction)));1;(all ref0:(one Track)|((! (lone ((Track <: succs) . ref0))) <=> (ref0 in Junction)));5
1166;this/inv2;(some ref0:(one Signal)|(ref0 in (Track . (Track <: signals))));1;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));5
1167;this/inv3;(all ref0:(one Track)|((ref0 = Exit) => ((# (ref0 . (^ (Track <: succs)))) = 0)));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (^ (Track <: succs))))));10
1168;this/inv3;(some ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Signal),ref2:(one Track)|((ref0 != ref2) && ((ref0 -> ref1) !in (Track <: signals)) && ((ref0 -> ref2) !in (Track <: succs))))));1;((all ref0:(one Track)|((ref0 in Exit) => (all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))))) && (all ref2:(one Track)|((all ref3:(one Track)|((ref2 -> ref3) !in (Track <: succs))) => (ref2 in Exit))));22
1169;this/inv6;((Track <: signals) in (Entry some->one Speed));1;(Entry in ((Track <: signals) . Speed));4
1170;this/inv1;(all ref0:(one Entry),ref1:(one Exit)|((some (ref0 & ref1)) && (some (ref0 & ref1))));1;((some (Entry & Track)) && (some (Exit & Track)));10
1171;this/inv3;(all ref0:(one univ)|((ref0 in Entry) || ((ref0 in Exit) => (no (ref0 . (^ (Track <: succs))))) || (ref0 in Junction)));1;(all ref0:(one Track)|((no (ref0 . (^ (Track <: succs)))) <=> (ref0 in Exit)));13
1172;this/inv3;(all ref0:(one Track)|((ref0 = Exit) => ((# (ref0 . (Track <: succs))) = 0)));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));10
1173;this/inv1;(all ref0:(one Track)|(one ref1:(one Entry),ref2:(one Exit)|((ref1 in (ref0 . (Track <: succs))) && (ref2 in (ref0 . (Track <: succs))))));1;(some ref0:(one Track)|((some ref1:(one Track)|(ref1 in Exit)) && (ref0 in Entry)));13
1174;this/inv1;((Entry in (Track . (^ (Track <: succs)))) || (Exit in (Track . (^ (Track <: succs)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) || (ref1 in Track)));12
1175;this/inv1;(all ref0:(one Entry),ref1:(one Exit)|((some ref0) && (some ref1)));1;((some Entry) && (some Exit));6
1176;this/inv2;(all ref0:(one Track)|((ref0 . (Track <: signals)) in (Track . (Track <: signals))));1;((Track <: signals) in (Track one-> Signal));7
1177;this/inv2;(one ref0:(one Track)|(some (ref0 . (Track <: signals))));1;(all ref0:(one Signal)|(one (ref0 . (~ (Track <: signals)))));5
1178;this/inv1;(((Entry in Track) && (Entry in (Track . (^ (Track <: succs)))) && (Exit in Track)) || (Exit in (Track . (^ (Track <: succs)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));19
1179;this/inv3;(all ref0:(one Track)|(one ref1:(one Track)|((ref0 = Exit) => (ref1 !in (ref0 . (Track <: succs))))));1;(all ref0:(one Track)|((ref0 !in Exit) <=> (some (ref0 . (Track <: succs)))));10
1180;this/inv3;((Exit . (Track <: succs)) !in Track);1;(Exit = (Track - ((Track <: succs) . Track)));6
1181;this/inv1;(((Entry in (Track . (^ (Track <: succs)))) && (Exit in Track)) || (Entry in Track) || (Exit in (Track . (^ (Track <: succs)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));19
1182;this/inv3;(all ref0:(one Exit),ref1:(one Signal),ref2:(one Track)|((ref0 != ref2) => (((ref0 -> ref1) !in (Track <: signals)) && ((ref0 -> ref2) !in (Track <: succs)))));1;((all ref0:(one Exit),ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) && (all ref2:(one Track)|((all ref3:(one Track)|((ref2 -> ref3) !in (Track <: succs))) => (ref2 in Exit))));19
1183;this/inv6;(all ref0:(one Speed),ref1:(one Track)|((ref0 in (ref1 . (Track <: signals))) <=> (ref1 in Entry)));1;(all ref0:(one Entry)|(some ref1:(one Signal)|(((ref0 -> ref1) in (Track <: signals)) && (ref1 in Speed))));10
