;predicate;formula;frequency;closest_solution;solution_distance
729;this/inv11;(all ref0:(one Class),ref1:(one Group)|(some ref2:(one Teacher)|((some ((ref0 . (Class <: Groups)) . ref1)) => ((ref2 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));9
730;this/inv11;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (Teacher in ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (Teacher <: ((Person <: Teaches) . ref0)))));5
731;this/inv6;(some (Teacher <: (Person <: Teaches)));1;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));5
732;this/inv4;(no ((Student - Teacher) - (Teacher - Student)));1;(no ((Person - Student) - Teacher));4
733;this/inv4;(Person in Student);1;((Person - Student) in Teacher);2
734;this/inv3;(all ref0:(one Person)|((ref0 !in Teacher) || (ref0 in Student)));1;(all ref0:(one Student)|(ref0 !in Teacher));6
735;this/inv6;(all ref0:(one Teacher)|(no (ref0 . (Person <: Teaches))));1;(all ref0:(one Teacher)|(! (no (ref0 . (Person <: Teaches)))));3
736;this/inv6;(all ref0:(one Teacher)|(no (ref0 . (^ (Person <: Teaches)))));1;(all ref0:(one Teacher)|(! (no (ref0 . (Person <: Teaches)))));4
737;this/inv6;(all ref0:(one Teacher)|(no (ref0 . (~ (Person <: Teaches)))));1;(all ref0:(one Teacher)|(! (no (ref0 . (Person <: Teaches)))));4
738;this/inv6;((iden & (Class -> Class)) in ((Person <: Teaches) . (~ (Person <: Teaches))));1;((iden & (Teacher -> Teacher)) in ((Person <: Teaches) . (~ (Person <: Teaches))));4
739;this/inv12;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));4
740;this/inv6;(all ref0:(one Class)|(ref0 in (Teacher . (Person <: Teaches))));1;(Teacher in ((Person <: Teaches) . Class));5
741;this/inv6;(all ref0:(one Person)|(Class in (ref0 . (Person <: Teaches))));1;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));5
742;this/inv10;(all ref0:(one Class)|(((ref0 . (Class <: Groups)) . (~ (ref0 . (Class <: Groups)))) in iden));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));9
743;this/inv10;(all ref0:(one Class)|(((~ (ref0 . (Class <: Groups))) . (ref0 . (Class <: Groups))) in iden));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));9
744;this/inv3;(! (some ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher))));1;(! (some ref0:(one Person)|((ref0 in Student) && (ref0 in Teacher))));4
745;this/inv10;((((Class <: Groups) . Group) . (~ ((Class <: Groups) . Group))) in iden);1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));8
746;this/inv12;((Teacher . (Person <: Teaches)) in (((Class <: Groups) . Group) . Person));1;(Teacher in ((Person <: Teaches) . (((Class <: Groups) . Group) . Person)));2
747;this/inv12;(((Person <: Teaches) . (((Class <: Groups) . Group) . Person)) = Teacher);1;((((Person <: Teaches) . (((Class <: Groups) . Group) . Person)) & Teacher) = Teacher);2
748;this/inv12;(((Person <: Teaches) . (((Class <: Groups) . Group) . Person)) in Teacher);1;(Teacher in ((Person <: Teaches) . (((Class <: Groups) . Group) . Person)));2
749;this/inv6;(some ref0:(one Class)|((Teacher . (Person <: Teaches)) in ref0));1;(Teacher in ((Person <: Teaches) . Class));5
750;this/inv10;(all ref0:(one Class)|(no (Student . (Class <: Groups))));1;((Class -> Student) in ((Class <: Groups) . Group));8
751;this/inv10;(all ref0:(one Class)|(no (Student -> (Class <: Groups))));1;((Class -> Student) in ((Class <: Groups) . Group));8
752;this/inv10;(all ref0:(one Class)|(no (Student -> (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));7
753;this/inv10;(all ref0:(one Class)|(some (Student -> (ref0 . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
